ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
ID_529745	0	2.22182e-06	1.27364e-05	1.42712e-07	0	2.97875e-06	0	0	0	0	0	0	0	0	0	0	0	0	9.01068e-08	0
ID_529834	2.98799e-05	0	0	7.59055e-06	0	5.85112e-07	3.42366e-07	2.13848e-06	3.04699e-05	1.00563e-05	0.0001149	0	0	2.07048e-05	0	0	0	0	1.01203e-06	0
ID_529873	3.60464e-06	2.91128e-07	1.6307e-07	7.33867e-06	0	1.63016e-07	6.85644e-07	3.35101e-06	0	3.67026e-07	4.1683e-07	9.02251e-07	0	2.92847e-06	3.86676e-07	0	1.81018e-07	4.09921e-07	9.17606e-06	1.7759e-06
ID_529949	8.98153e-07	7.40568e-06	0	5.44799e-07	0	0	0	6.30564e-06	2.12529e-05	0	0	8.69933e-08	4.74809e-06	3.81099e-08	0	0	0	0	0	0
ID_530052	1.39507e-06	0.000125937	1.34071e-05	3.21014e-06	9.58191e-06	0	3.49926e-06	0	9.58717e-07	1.86604e-05	1.24708e-06	1.15411e-07	4.44127e-06	4.64663e-07	2.34973e-05	1.28031e-05	0.000257004	5.58051e-05	1.84804e-06	4.22186e-05
ID_530069	9.76863e-06	3.98122e-06	0.000166393	3.96509e-06	0.00029877	0.000280527	3.59335e-06	0	5.78741e-06	0.000219932	6.48777e-06	1.10718e-06	0.000234276	3.00901e-06	7.42504e-05	0.00022647	0.000247548	0.000244906	7.81227e-06	0.00010143
ID_530268	0	7.82189e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_530650	3.60377e-07	0	3.52727e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35715e-05	0	0
ID_530778	0	0	0	0	0	0	0	0	1.45223e-06	0	0	0	0	0	0	0	0	0	0	0
ID_530846	9.60729e-07	6.11991e-08	2.96543e-06	1.96505e-06	5.02124e-07	3.07202e-07	2.77369e-07	6.03765e-08	7.78414e-07	2.98661e-06	1.27103e-07	4.1467e-07	0	4.43681e-06	5.55701e-06	2.89251e-06	2.55764e-07	1.53258e-05	1.41441e-06	1.31549e-05
ID_530895	0	3.30282e-06	0	0	0	0	2.43668e-06	0	8.25065e-07	0	0	2.04576e-06	0	0	0	0	0	0	7.69023e-07	0
ID_531002	0	0	0	7.75384e-06	0	0	0	0	0	0	5.39683e-06	1.22326e-05	0	9.38203e-06	0	0	0	0	0	0
ID_531041	9.97352e-07	2.15233e-07	0	8.81184e-07	0	0	5.43834e-07	1.98165e-06	7.78905e-07	3.72597e-07	1.0463e-07	8.96978e-08	0	2.04062e-06	0	0	1.71165e-07	0	6.56798e-07	0
ID_531089	6.85665e-06	1.7636e-05	0	7.15042e-06	0	1.52288e-07	1.32608e-05	8.49999e-06	6.64699e-06	2.74563e-06	5.17117e-06	8.72248e-06	2.22963e-06	2.7329e-06	0	7.03714e-07	2.5615e-07	0	1.06575e-05	1.03898e-06
ID_531296	0	2.64993e-06	0	0	0	0	2.30461e-06	1.11905e-06	1.74046e-06	0	1.11088e-06	6.29154e-06	0	0	0	0	0	0	0	0
ID_531498	5.74475e-07	6.02253e-07	0	0	0	5.46105e-06	0	0	0	7.91378e-06	0	0	1.06097e-05	0	4.31788e-06	0.000148868	0	4.1197e-05	0	0
ID_531556	7.93929e-08	1.34415e-07	1.2799e-07	0	4.10427e-07	0	5.80514e-08	0	1.08511e-06	2.87847e-06	1.25162e-07	0	8.0927e-06	0	7.86024e-06	1.18815e-06	0	1.28741e-06	7.69106e-08	1.73427e-06
ID_531818	1.44656e-05	0.000128373	3.71263e-07	1.79961e-07	0	5.16896e-07	3.3296e-05	1.61547e-05	3.38656e-05	2.00168e-06	1.56857e-05	1.32275e-05	1.75522e-06	1.99391e-06	0	6.19176e-06	0	1.86412e-07	8.05956e-06	2.01898e-07
ID_532208	0	9.0446e-07	0	0	0	0	1.25863e-06	1.4447e-07	0	0	0	2.89092e-07	0	0	0	0	0	0	0	0
ID_532294	0	0	0	0	0	0	0	0	0	0	0	4.50147e-07	0	0	0	0	0	0	0	0
ID_532331	6.07526e-06	7.14802e-06	3.06573e-07	2.32069e-05	1.50131e-05	1.96859e-06	2.50211e-05	2.24298e-05	2.70321e-06	1.24157e-05	3.20423e-06	7.74722e-07	0	3.67194e-05	2.28497e-06	4.19364e-06	2.15454e-05	0	1.57128e-05	2.24218e-07
ID_532376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48434e-06	0	0
ID_532413	1.46008e-05	0.00011157	1.03096e-06	1.04393e-05	0	4.45495e-07	2.48222e-05	1.33936e-05	3.0449e-05	1.3432e-06	2.50585e-06	9.98191e-06	1.73484e-06	1.18639e-05	3.58165e-07	7.85997e-06	1.17441e-06	0	1.47613e-05	0
ID_532567	0	0	0	0	0	0	0	0	0	0	3.16968e-07	0	0	0	0	0	0	0	0	0
ID_532598	1.41744e-07	2.66295e-06	0	0	0	0	5.95683e-07	0	5.75773e-07	0	0	0	2.74784e-06	0	0	6.57195e-06	0	0	0	3.21003e-07
ID_532688	0	0	0	0	0	0	0	0	0	0	0	5.69463e-08	0	0	0	0	0	0	0	0
ID_532862	0	0	0	0	0	0	0	0	0	0	0	3.32917e-08	0	0	0	0	0	0	0	0
ID_532888	0	0	3.73263e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_532894	0	0	0	5.31121e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_532902	0	2.35371e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_532971	0	0	0	0	0	0	7.60363e-07	0	0	0	0	4.1759e-07	0	0	0	0	0	0	0	0
ID_533317	0	0	0	0	0	0	0	0	0	0	0	1.38805e-07	0	0	0	0	0	0	0	0
ID_533544	7.10441e-07	1.32042e-07	0	0	0	0	1.18823e-07	1.80583e-07	2.53757e-07	0	0	0	0	1.05644e-07	0	0	0	0	8.19768e-08	0
ID_533611	0	0	0	0	0	0	2.50804e-07	0	0	0	0	0	0	2.88757e-07	0	0	0	0	1.65315e-07	8.45413e-07
ID_533721	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78788e-07	0	0	0	0	0	0
ID_533767	0	0	8.68744e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_533771	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31806e-07	0	0	0	0	0	0
ID_533836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58625e-08	0
ID_533872	0	0	3.48886e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_533949	1.75995e-07	1.50671e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_534105	2.43577e-07	4.23151e-07	0	3.11032e-06	2.83971e-06	0	0	0	1.75617e-06	1.95531e-06	0	0	0	1.74865e-05	1.33535e-05	0	0	2.22687e-06	1.28926e-06	3.57584e-06
ID_534180	0	1.1045e-07	0	0	0	0	2.11391e-07	0	0	0	0	0	0	0	0	4.18032e-06	0	2.63827e-05	0	0
ID_534264	1.11614e-06	8.39158e-07	0	0	0	0	8.81152e-07	0	0	0	0	0	0	2.312e-07	0	0	0	0	0	0
ID_534441	0	0	0	0	0	0	0	0	0	0	3.42393e-08	0	0	0	0	0	0	0	0	0
ID_534484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01099e-05	0
ID_534611	1.30675e-07	0	0	1.00397e-06	0	0	1.65351e-06	1.0811e-07	1.75413e-06	0	0	2.09475e-06	2.44839e-06	9.87642e-07	9.75588e-07	0	0	0	0	2.27621e-06
ID_534891	6.38049e-07	6.88613e-07	6.67856e-05	1.50114e-07	3.1876e-06	0	1.46687e-07	0	1.74453e-06	5.794e-05	8.81165e-07	1.11425e-06	2.82506e-06	6.15362e-08	1.94546e-05	2.29705e-06	8.3168e-07	0	6.90458e-07	1.86088e-05
ID_534913	0	0	0	0	0	0	0	0	0	4.76699e-07	0	0	0	0	0	0	0	0	0	0
ID_534980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04737e-05	0	0	0
ID_535033	0	0	0	0	0	0	0	0	0	0	9.43629e-08	0	0	0	0	3.64254e-06	0	0	0	0
ID_535062	0	2.9961e-07	0	1.46222e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_535079	0	0	2.20531e-06	0	0	0	0	0	0	0	0	0	0	0	1.36354e-06	0	2.85455e-06	5.76958e-06	0	5.84821e-06
ID_535095	5.35213e-07	1.91724e-07	7.30885e-06	1.99242e-07	7.56389e-05	1.75136e-05	1.217e-07	0	2.29481e-07	1.8556e-05	3.3667e-07	5.4611e-08	9.71103e-05	2.55242e-07	8.56929e-06	5.63475e-06	4.13447e-06	2.30323e-05	1.55277e-07	1.66789e-05
ID_535240	0	0	0	0	0	0	0	0	0	0	5.13864e-08	0	0	0	0	0	0	0	0	0
ID_535243	0	0	0	0	0	0	0	0	0	0	6.52011e-08	0	0	0	0	0	0	0	0	0
ID_535318	1.86075e-06	0	1.27194e-05	0	2.94111e-05	0.00010265	5.0441e-07	0	0	8.77019e-05	7.28884e-07	0	0	0	0	0	1.31414e-05	0	2.22259e-07	2.07532e-06
ID_535352	0	1.71343e-07	0	1.95445e-08	0	0	0	0	2.20298e-08	7.25399e-07	2.63689e-07	0	5.66709e-06	1.20178e-07	1.36472e-05	1.49518e-06	0	0	0	0
ID_535357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68429e-06	0	0	0	0
ID_535790	0	0	0	0	0	0	3.29201e-07	0	3.57586e-07	1.11435e-06	0	5.44461e-07	0	1.31234e-06	1.76402e-05	0	0	0	3.43613e-07	2.70104e-06
ID_535894	1.21906e-05	2.9606e-07	1.28575e-06	6.31023e-06	2.09131e-06	7.88343e-06	2.52288e-06	6.07205e-06	4.90052e-06	2.80596e-06	3.20831e-06	1.98359e-07	0	3.76106e-06	7.06382e-06	0	1.00476e-05	5.02406e-06	5.75322e-06	6.46677e-06
ID_535960	1.95822e-06	1.90027e-06	4.50624e-06	0	0	0	0	0	4.0346e-06	0	0	0	0	0	1.43046e-06	7.01008e-06	9.48784e-07	0	0	1.84842e-06
ID_536040	0	0	0	0	0	0	0	0	0	0	0	7.84224e-08	0	0	0	0	1.65751e-07	0	0	0
ID_536047	0	0	0	0	0	0	0	0	0	0	0	3.26712e-07	0	0	0	0	0	0	0	0
ID_536354	2.98707e-07	2.01773e-07	0	1.28246e-06	0	0	0	0	2.11643e-07	0	0	0	0	3.14024e-07	3.62185e-06	0	0	6.43704e-07	0	6.93584e-07
ID_536450	0	0	0	0	0	0	8.45434e-08	0	0	0	0	0	0	0	0	0	0	0	1.39966e-07	0
ID_536556	0	0	0	7.17743e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17628e-08	0
ID_536652	5.24887e-06	0	9.03942e-08	2.01644e-05	0	0	2.75581e-06	0	5.31551e-07	7.01586e-06	1.24346e-06	4.84733e-08	0	4.06871e-05	8.0182e-06	0	6.18888e-07	3.95678e-06	2.31119e-06	8.9508e-06
ID_536685	0	0	0	0	0	0	0	0	0	5.23578e-07	7.58619e-08	0	0	0	0	0	0	0	0	0
ID_536721	2.47538e-07	1.2695e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_536779	0	0	0	0	0	1.10448e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_536809	7.67019e-07	3.99727e-06	1.73442e-07	6.20697e-07	0	0	7.60203e-06	1.54989e-06	4.08843e-06	2.30343e-06	2.03806e-06	8.574e-06	0	2.84484e-06	8.22453e-07	0	0	8.71895e-07	4.04259e-06	2.36081e-07
ID_536822	0	2.55006e-07	0	0	0	1.20909e-07	2.20266e-06	0	9.9182e-07	1.10067e-06	1.57414e-07	4.77901e-07	0	3.03502e-07	0	0	0	0	3.51694e-07	0
ID_536892	0	0	0	0	0	0	0	0	1.05314e-06	0	0	0	0	0	0	0	7.61263e-07	0	0	1.03669e-06
ID_536998	0	0	1.8357e-07	0	2.81239e-06	9.06391e-07	4.73303e-08	0	0	8.07353e-07	0	0	0	2.62674e-07	4.25604e-07	0	5.80829e-07	4.5922e-07	0	1.70508e-06
ID_536999	6.13518e-07	1.79766e-07	6.8649e-07	0	0	0	0	1.40548e-06	0	0	0	0	0	0	0	0	0	0	0	9.23159e-07
ID_537015	2.53778e-07	3.54589e-07	2.28666e-06	8.64056e-07	0	0	5.98781e-07	4.69994e-07	3.14701e-07	0	4.89498e-07	1.02145e-06	0	9.50774e-07	1.63371e-06	3.03288e-06	0	0	7.38274e-07	7.14961e-07
ID_537065	2.36929e-07	1.49723e-07	6.25731e-07	3.12308e-07	0	0	4.2152e-07	2.11379e-07	1.85013e-07	0	2.2674e-07	9.7435e-07	0	7.51203e-07	8.4162e-07	0	0	0	2.36195e-07	8.43582e-07
ID_537235	0	0	0	0	0	0	1.70201e-07	0	1.98911e-07	0	0	4.70723e-07	0	1.81164e-07	0	0	0	0	0	0
ID_537248	5.64419e-08	0	0	2.37473e-07	0	0	5.80132e-08	0	0	0	4.00799e-08	2.76515e-07	0	4.1059e-07	0	0	0	0	1.75796e-07	0
ID_537363	3.9112e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_537364	0	0	0	0	0	0	0	0	0	0	0	1.32482e-07	0	1.54614e-07	0	0	0	0	0	0
ID_537398	0	0	0	0	0	0	0	0	0	0	0	2.25581e-07	0	0	0	0	0	0	0	0
ID_537479	0	0	0	9.34956e-07	0	0	0	0	0	0	0	0	0	3.38645e-06	0	0	0	0	0	0
ID_537585	0	0	1.09568e-06	1.94879e-07	0	0	8.17968e-07	4.06624e-07	4.37341e-07	0	0	8.36975e-07	0	9.2692e-07	0	0	0	0	1.96744e-06	5.05442e-07
ID_537598	2.17272e-07	1.11998e-06	0	2.85694e-07	0	0	2.30321e-06	7.16351e-07	1.12437e-06	0	0	1.32995e-06	0	1.60717e-06	0	0	0	0	1.32415e-06	0
ID_537619	1.49922e-07	4.29171e-07	7.6326e-07	3.20865e-07	0	0	7.14913e-07	2.56426e-07	3.52006e-07	2.39529e-06	2.63415e-07	7.98997e-07	0	6.38946e-07	9.39141e-07	6.6455e-06	0	0	2.65202e-07	5.86231e-07
ID_538289	1.2426e-07	2.93008e-07	0	0	0	0	3.69325e-07	1.70741e-07	1.43617e-07	0	0	0	0	0	0	0	0	0	1.98929e-07	0
ID_538400	0	0	0	0	0	0	0	0	0	0	0	0	0	8.51634e-08	0	0	0	0	0	0
ID_538402	0	0	0	0	0	0	0	0	0	0	0	0	0	9.68531e-08	0	0	0	0	0	0
ID_538609	0	0	0	3.09496e-07	0	0	1.33561e-06	5.08598e-07	0	0	0	1.40018e-06	0	2.39835e-07	0	0	0	0	3.11935e-07	0
ID_538610	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46586e-07	0	0	0	0	0	0
ID_538637	0	0	0	0	0	0	0	0	0	2.02335e-07	0	0	0	0	0	0	0	0	0	0
ID_538767	5.34856e-07	1.92962e-06	0	1.78871e-06	0	0	1.10933e-05	1.8722e-06	3.91827e-07	8.15313e-07	7.54418e-06	9.52666e-06	0	1.06052e-05	0	0	0	0	1.24204e-06	2.44713e-07
ID_538990	0	0	0	0	0	0	0	0	0	1.13892e-06	0	0	0	0	1.24024e-06	0	0	1.44551e-06	0	0
ID_539275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64535e-06
ID_539325	0	2.80794e-06	0	7.9277e-06	0	0	4.73516e-06	4.99462e-06	2.65305e-06	2.3631e-07	6.28576e-06	1.01829e-05	0	1.66948e-06	0	0	0	0	2.17363e-06	1.14666e-06
ID_539347	0	1.89388e-06	0	5.42816e-07	0	4.70329e-07	4.64583e-06	0	5.30435e-07	0	0	5.06466e-06	0	5.3976e-06	0	6.50936e-06	0	0	1.17197e-06	0
ID_539567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49797e-07
ID_539656	7.18322e-07	2.25121e-06	0	2.41358e-06	0	0	1.22967e-05	3.10647e-06	5.80205e-07	0	4.40437e-07	1.56864e-05	0	1.34057e-05	0	0	0	0	0	0
ID_540122	0	3.93078e-07	0	2.16359e-07	1.37843e-06	0	0	0	1.18622e-07	1.49686e-06	2.12146e-07	0	1.5272e-05	0	3.61179e-06	0	2.50134e-07	2.27294e-06	0	2.74499e-06
ID_540197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67849e-07
ID_540231	0	0	0	2.19333e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_540299	0	0	0	4.45056e-08	0	0	0	0	0	2.03453e-07	0	0	0	0	0	0	0	0	0	0
ID_540452	0	1.96133e-08	0	3.40321e-07	0	3.69905e-07	0	0	1.84676e-07	0	0	0	0	3.65889e-08	0	0	1.40701e-06	0	0	1.01408e-07
ID_540572	0	0	0	0	0	0	0	0	0	0	7.69561e-08	0	0	0	0	0	0	0	0	0
ID_540585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.96335e-07	0	0	0	0	0
ID_540593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60192e-06	0	0
ID_540603	0	2.52182e-07	2.38641e-07	1.99789e-07	1.51799e-06	0	0	0	6.56377e-08	1.33706e-06	1.91454e-07	0	4.15622e-06	0	1.9632e-06	0	1.36212e-07	3.07823e-06	0	2.11657e-06
ID_540733	0	0	0	1.54823e-07	0	0	0	0	0	3.62213e-06	0	0	9.03237e-06	0	3.33519e-06	0	0	0	0	2.48628e-06
ID_541034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77798e-07	0	0	0	0	2.41186e-07
ID_541043	0	0	0	0	0	0	0	0	0	6.12558e-07	0	0	0	0	3.3357e-07	0	0	0	0	5.69172e-07
ID_541103	0	0	0	1.33804e-06	0	0	2.06672e-07	0	0	0	2.96424e-07	4.94619e-07	0	9.20439e-07	0	0	0	0	0	0
ID_541138	0	0	0	0	0	0	5.86007e-08	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_541295	0	0	0	2.78682e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90803e-07	0	0
ID_541419	0	0	0	0	0	0	0	0	0	0	7.77033e-08	0	0	0	6.07202e-07	0	0	0	0	0
ID_541519	0	0	0	0	0	0	0	0	0	1.71545e-07	4.99827e-08	0	0	0	2.94288e-06	0	0	2.16826e-06	0	7.25121e-07
ID_541568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.95968e-08
ID_541632	0	0	0	0	0	0	2.02513e-08	0	4.69759e-08	0	0	0	0	0	0	0	0	0	0	0
ID_541650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1446e-05
ID_541756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21899e-06
ID_541789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66457e-05
ID_541860	0	4.69601e-07	0	8.90765e-06	0	0	1.32676e-05	3.31524e-06	1.37115e-06	0	3.43693e-06	2.3407e-05	0	8.17898e-06	0	0	0	0	2.55638e-06	0
ID_542063	0	1.2788e-07	0	8.61713e-07	0	0	0	0	0	6.50712e-07	0	0	0	0	0	0	0	0	0	0
ID_542078	0	0	0	0	0	0	0	0	2.25214e-07	3.69849e-06	5.19471e-07	0	0	0	8.68104e-07	0	0	0	0	2.47885e-06
ID_542194	0	0	0	0	0	0	5.52354e-07	0	8.93997e-08	0	0	7.33241e-06	0	0	0	0	0	0	0	0
ID_542444	0	8.06341e-07	0	4.71414e-07	0	0	0	0	0	0	6.63658e-07	2.72232e-06	0	0	0	0	0	0	0	0
ID_542488	0	0	0	0	0	0	0	0	9.71339e-08	0	0	0	0	0	0	0	0	0	0	0
ID_542494	0	0	0	0	0	0	8.07933e-08	0	1.4055e-07	0	0	0	0	0	0	0	0	0	0	0
ID_542535	2.08636e-06	3.02323e-06	0	1.25842e-06	0	0	1.48956e-05	3.77941e-06	9.68777e-07	2.32579e-06	1.62568e-05	2.58798e-05	0	1.93801e-05	0	9.02287e-06	0	2.57481e-06	1.28874e-06	0
ID_542571	0	1.17287e-06	0	7.8282e-06	0	0	1.68008e-05	2.61337e-06	2.48652e-06	0	2.5063e-06	2.54785e-05	0	1.0017e-05	0	0	0	0	2.71611e-06	0
ID_542738	0	0	0	0	0	0	1.17678e-08	0	8.36099e-08	0	0	0	0	0	0	0	0	0	0	0
ID_542787	0	0	0	0	0	0	2.402e-08	0	7.49731e-08	0	0	0	0	0	0	0	0	0	0	0
ID_543020	0	0	0	3.71868e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_543075	1.34722e-07	5.02641e-07	0	4.86134e-06	0	0	1.08536e-05	2.96388e-06	5.1661e-07	0	9.44907e-06	1.31268e-05	0	6.02056e-06	0	0	0	0	3.07642e-07	0
ID_543141	0	0	0	3.88409e-08	0	0	0	0	0	3.61654e-07	5.23006e-08	0	0	0	5.07514e-07	0	0	2.7328e-07	0	7.26306e-08
ID_543303	0	3.33753e-08	0	2.90294e-08	3.96488e-07	0	0	0	0	8.35178e-07	0	0	5.08594e-06	0	0	2.33994e-06	1.44624e-07	1.96176e-06	0	3.4151e-07
ID_543316	3.09294e-07	2.77678e-06	0	3.20843e-06	0	0	1.28738e-05	2.42497e-06	6.03933e-07	1.65898e-06	9.66788e-06	1.36224e-05	1.51567e-06	1.46613e-05	0	0	2.8736e-07	0	1.37965e-06	3.38881e-07
ID_543344	0	0	0	8.3213e-08	0	0	0	0	0	0	3.75308e-08	0	0	0	2.73027e-07	0	0	0	0	0
ID_543369	0	0	0	0	0	0	0	0	0	0	2.91034e-07	0	0	0	0	0	0	3.05163e-06	0	1.19516e-06
ID_543471	8.84388e-07	3.08903e-06	0	2.85658e-06	0	0	4.16291e-06	3.90027e-07	9.54533e-07	0	1.46628e-06	7.32392e-06	0	1.46057e-05	0	0	0	0	1.09184e-06	0
ID_543537	0	0	0	0	0	0	1.56362e-06	0	1.47991e-06	0	0	1.00719e-06	0	8.94116e-07	0	0	0	0	0	0
ID_543861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99799e-06
ID_543882	0	0	0	0	0	0	0	0	0	0	2.48169e-07	0	0	0	0	0	0	0	0	0
ID_543893	0	0	0	1.07673e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61703e-06
ID_543901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06237e-06
ID_543916	0	0	0	3.76e-07	0	0	0	0	0	1.38962e-06	0	0	0	0	0	0	0	0	0	0
ID_544007	0	0	0	1.73793e-08	0	0	0	0	0	0	4.77137e-08	0	0	0	3.11228e-06	0	0	5.56309e-07	0	3.97846e-07
ID_544363	0	0	0	0	0	0	0	0	0	0	0	4.14293e-07	0	0	0	0	0	0	0	0
ID_544823	0	0	0	0	0	0	1.76159e-08	0	4.12748e-08	0	0	0	0	0	0	0	0	0	0	0
ID_545068	0	0	0	0	0	0	2.41873e-08	0	6.17707e-08	0	0	0	0	0	0	0	0	0	0	0
ID_545140	0	0	0	0	0	0	3.84826e-08	0	6.73442e-08	0	0	0	0	0	0	0	0	0	0	0
ID_545175	0	1.37532e-06	0	7.22801e-06	0	0	6.27297e-08	2.05673e-07	3.63444e-07	0	0	2.14052e-06	0	9.5156e-06	0	0	0	0	8.69703e-07	0
ID_545317	0	0	0	0	0	0	3.66511e-07	2.89829e-07	0	0	0	3.91973e-07	0	0	0	0	0	0	0	0
ID_545421	0	1.91496e-07	0	4.33846e-08	1.21469e-06	0	0	0	5.28117e-08	0	0	0	4.274e-06	0	2.64006e-06	1.71621e-06	0	2.41389e-06	0	3.2347e-06
ID_545425	0	2.12935e-07	0	1.18842e-07	1.03579e-06	0	0	0	8.84917e-08	1.07558e-06	1.52313e-07	0	6.60455e-06	0	1.15394e-06	0	0	2.95774e-06	0	3.31321e-06
ID_545850	0	1.65045e-07	0	6.69786e-08	0	0	1.14717e-07	4.82138e-07	3.0021e-07	2.48807e-07	1.47399e-07	1.6344e-07	0	3.05807e-07	0	0	0	0	3.329e-07	0
ID_545901	0	0	0	3.11193e-07	0	0	0	0	0	0	9.78732e-08	0	0	0	9.21205e-07	0	0	0	0	3.24855e-07
ID_545942	0	0	0	0	0	0	0	0	3.21098e-07	0	0	0	0	0	0	0	0	0	0	0
ID_545949	0	0	0	6.19305e-08	0	0	0	0	3.70013e-08	0	1.35894e-07	1.35513e-07	0	1.7119e-07	0	0	0	0	0	2.01766e-06
ID_545989	5.32067e-07	1.27638e-07	0	1.65799e-06	0	8.05068e-08	1.89576e-08	0	7.78248e-08	0	0	3.19011e-08	0	4.66068e-07	2.67042e-06	7.44691e-07	4.49771e-08	4.04885e-07	0	2.74052e-07
ID_546080	0	0	0	1.14782e-06	0	0	0	0	2.04644e-07	0	0	0	0	0	0	0	0	0	0	1.01408e-06
ID_546081	0	0	0	0	0	0	0	0	2.04644e-07	0	0	0	0	0	0	0	0	0	0	1.01408e-06
ID_546507	0	3.89579e-07	0	0	0	0	2.07173e-06	4.46472e-07	3.64858e-07	0	3.10813e-07	0	0	0	0	0	0	0	1.50682e-07	0
ID_546539	0	0	0	0	0	0	1.14608e-06	4.93909e-07	0	0	6.27781e-07	1.01344e-06	0	4.83117e-07	0	0	0	0	0	0
ID_546854	0	5.10855e-07	0	1.74176e-07	0	0	4.19806e-07	1.04786e-06	1.57068e-07	1.62463e-06	1.32873e-06	2.51096e-06	0	1.30602e-06	0	0	0	0	3.28142e-07	0
ID_546926	0	0	0	0	0	0	2.00313e-07	1.24127e-06	0	0	0	0	0	0	0	0	0	0	0	0
ID_547023	6.92369e-07	1.63804e-06	4.76602e-08	1.72653e-07	0	4.77237e-08	7.39558e-06	6.39017e-07	1.06322e-06	6.43936e-07	2.22964e-06	9.39683e-07	2.78085e-07	1.59174e-06	0	2.20924e-07	0	0	7.52601e-08	0
ID_547085	2.9514e-06	4.53687e-06	0	2.19333e-07	0	2.27544e-07	2.83155e-05	1.90322e-05	1.44833e-05	1.52631e-06	9.52905e-06	1.94133e-05	0	7.50628e-06	0	4.18557e-06	0	0	8.14165e-07	3.09857e-07
ID_547136	4.42921e-07	1.33328e-06	0	3.40834e-07	0	0	5.56602e-06	4.60855e-06	1.96368e-06	1.62463e-06	1.8572e-06	3.02597e-06	4.15162e-06	1.76581e-06	0	0	0	0	3.24165e-07	0
ID_547203	1.1592e-06	3.32173e-06	1.71721e-07	1.74603e-07	0	3.4515e-08	1.39195e-05	7.85044e-06	1.06936e-05	1.47409e-06	4.42868e-06	5.44752e-06	3.99756e-07	3.63399e-06	0	6.37059e-07	0	0	6.93924e-07	4.70173e-08
ID_547270	1.55483e-06	3.12408e-06	0	3.91345e-07	0	4.6477e-07	1.53087e-05	6.68189e-06	5.34301e-06	1.04716e-06	4.48466e-06	1.10027e-05	0	3.48793e-06	0	0	0	0	4.53419e-07	2.58913e-07
ID_547363	1.49245e-06	4.41937e-06	1.29738e-07	2.92017e-07	0	2.59706e-07	2.29796e-05	1.33961e-05	9.07128e-06	1.84915e-06	7.81239e-06	1.51153e-05	5.04556e-07	6.98857e-06	0	0	0	0	6.69742e-07	3.53654e-07
ID_547370	0	0	0	0	0	0	2.93003e-07	9.48765e-07	3.44947e-07	0	0	1.62327e-06	0	0	0	0	0	0	1.86922e-07	0
ID_547391	0	0	0	0	0	0	0	7.36044e-07	0	0	0	0	0	0	0	0	0	0	0	0
